STUDY_ID	SAMPLE_ID	SNORD116-2	CASR	BEX1	MYH8	SPON1	FABP4	SLITRK5	SNORD116-24	CBLN2	DGKK	RGS7	SHISA6	SNAR-A2	SNORD29	MYADML	VENTXP7	SNORA64	SNORD52	SNORD36C	SNORD86	LYPD4	SPAG11A	SNAR-A13	SNORD48	SORCS3	SERPINB2	BNC1	DIPK1C	PCP4	RORB	HPCAL4	FGF7	ROS1	SLC6A17	SCG2	KCND2	PPP1R14D	AVP	EPS8L3	S100A1	RIIAD1	CAPSL	PLA2G1B	TUBA4B	NPB	F12	HIST1H2AM	DEFB1	XIST	TCEAL2	SLITRK6	DEFA4	SORCS1	CHRNA4	ABCG8	SLC17A8	CD5L	TRIM63	DPEP1	HOXC12	POF1B	TMEM179	SNORD116-14	KCTD8	C16ORF78	PRSS12	SNORD116-3	TTTY4C	MYH4	CATSPERZ	LCN10	USH1G	RLN1	MAS1L	EPHA7	STARD6	PNMT	NTRK2	LOC100130238	FBXL21P	FOXP2	NXF2	KCNJ1	SCRT1	SNORD116-15	MS4A3	OR51B4	NMRK2	GAL3ST3	MYMK	PLPPR5	GALNT9	UBE2QL1	KCNK3	PCDHB1	CXADRP3	LRRTM3
kirc_CG	CG-b_8-4620-01	NA	-0.3203	-0.366	-0.3371	0.4904	-0.4078	-0.5704	NA	-0.2863	-0.6173	-0.3062	-0.2612	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	2.7783	7.7457	-0.0961	0.7664	-0.1291	5.5464	0.8744	-0.3739	-0.076	0.5852	0.1016	0.2131	-0.4207	-0.301	-0.3826	-0.7549	0.2432	-0.274	1.2829	-0.5903	-0.3197	-0.1498	1.8734	-0.1951	1.0496	-0.2404	0.276	0.3471	-0.3494	-0.1469	-0.1543	-0.1564	-0.3583	-0.0996	-0.4556	-0.4967	-0.5209	0.9962	NA	-0.2021	-0.2501	0.0325	NA	NA	-0.2755	0.0866	-0.1931	0.1699	-0.7201	-0.5596	-0.8778	-0.4308	-0.1854	-0.781	NA	-0.1503	0.291	-0.0692	-0.2264	-0.0574	NA	0.3218	1.0214	-0.0834	-0.1865	-0.2581	-0.3126	-0.0033	-0.1333	2.507	-0.3519	-0.0295	0.1439
kirc_CG	CG-BP-4161-01	NA	-0.0056	-0.389	-0.336	-0.4904	-0.3925	-0.0404	NA	-0.2206	0.6315	0.2934	2.1194	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5583	0.0324	-0.1876	-0.232	-0.107	-0.1819	0.8279	-0.4423	-0.076	-0.4878	-0.0851	0.039	0.4332	-0.301	-0.3253	0.8806	0.5302	-0.4452	0.7232	-0.3558	-0.0434	-0.0206	0.504	-0.2236	-0.5619	-0.2726	-0.271	-0.1889	0.397	-0.1469	-0.2325	-0.1935	0.1061	-0.0966	0.7936	-0.4967	-0.4317	-0.3394	NA	0.1215	-0.2501	1.8556	NA	NA	-0.2755	-0.0569	-0.1804	-0.3782	1.3361	-0.1674	0.1821	-0.4308	-0.1291	-0.6024	NA	1.5691	1.4389	-0.0692	-0.2168	-0.0589	NA	-0.1893	-0.4649	-0.0834	-0.2116	-0.2581	-0.0757	-0.7799	-0.3684	-0.2243	-0.3519	-0.0864	0.0576
kirc_CG	CG-BP-4162-01	NA	0.9546	-0.1132	-0.3108	0.4019	-0.3187	-0.2117	NA	0.1513	-0.231	-0.3062	0.0343	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.613	-0.2532	-0.1892	-0.2297	-0.1423	-0.1583	-0.2948	-0.324	-0.076	-0.4456	-0.2525	-0.1982	-0.4067	-0.301	-0.1328	-0.334	2.1563	0.1028	-0.3008	-0.2487	-0.316	-0.1023	-0.4202	-0.2155	1.8179	-0.2792	-0.2696	-0.1889	-0.3599	-0.1469	-0.1908	-0.1737	2.0975	-0.099	0.0326	0.4717	-0.3303	-0.3716	NA	0.0512	-0.2501	-0.455	NA	NA	-0.2755	-0.2309	-0.1699	0.5843	-0.6969	-0.5596	-0.5396	-0.4308	-0.2209	-0.757	NA	-0.546	1.415	-0.0692	-0.2183	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.2306	-0.2581	1.9464	-0.3071	-0.0568	1.5696	1.2793	-0.002	-0.4822
kirc_CG	CG-BP-4163-01	NA	0.1198	0.037	-0.3339	-0.6193	0.2478	-0.5751	NA	-0.2822	-0.6173	-0.3027	-0.0705	NA	NA	NA	NA	NA	NA	NA	NA	-0.0257	-0.1699	NA	NA	-0.5686	-0.2532	-0.1835	-0.2418	-0.1423	-0.154	0.0601	-0.1712	-0.076	-0.3403	-0.2885	-0.1663	-0.3568	-0.301	0.2908	-0.2874	-0.414	1.7113	-0.3421	0.2738	-0.2709	-0.1903	-0.3498	-0.1807	-0.0997	0.0445	-0.2598	-0.1889	-0.3322	-0.1288	0.0631	-0.0769	-0.1906	-0.0985	-0.4267	0.6465	-0.4903	-0.3622	NA	0.0133	-0.2501	0.0043	NA	NA	-0.2755	-0.2309	-0.1575	-0.2206	-0.6297	-0.5596	1.3556	-0.4308	-0.2209	0.7021	NA	-0.4806	2.1078	-0.0692	-0.031	-0.0686	NA	-0.1893	-0.4649	-0.0831	-0.1889	-0.2581	-0.1364	-0.0135	-0.3803	-0.8797	1.8947	0.0776	-0.4822
kirc_CG	CG-BP-4164-01	NA	-0.3211	-0.3992	-0.3319	0.5901	-0.4239	-0.4973	NA	-0.2181	-0.6173	-0.3025	-0.522	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5867	-0.2532	-0.1966	-0.2267	-0.1423	-0.1819	-0.3832	-0.3996	-0.076	-0.4521	-0.1451	-0.1084	0.2723	-0.301	-0.3546	-0.7442	0.1697	0.0111	-0.6614	-0.4545	-0.3746	-0.1499	-0.5668	-0.2637	2.278	-0.2781	2.5161	-0.1889	-0.386	-0.1469	-0.2325	0.1026	-0.3602	-0.098	1.6933	-0.4967	-0.0635	2.4464	NA	-0.2796	-0.2501	-0.3968	NA	NA	-0.2755	-0.2026	-0.1905	-0.4248	0.3249	-0.5596	-0.4495	-0.4308	-0.2209	-0.8192	NA	-0.5698	0.6125	-0.0692	-0.1242	-0.0611	NA	-0.1893	0.5251	-0.0834	-0.2306	-0.2581	-0.7037	0.1534	-0.1778	2.5459	-0.3519	0.1077	-0.4822
kirc_CG	CG-BP-4167-01	NA	-0.3149	-0.3896	-0.3354	-0.5603	-0.4112	-0.5824	NA	-0.302	-0.6173	-0.3062	-0.3903	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	0.0751	-0.2532	-0.1966	-0.2113	-0.1293	-0.1221	-0.2103	1.8265	-0.076	0.0814	0.1547	0.1149	2.3929	-0.301	0.9094	-0.0736	0.471	0.016	2.9811	-0.0708	-0.3007	-0.232	0.9964	0.059	-0.5603	-0.2604	-0.2677	-0.1889	-0.386	-0.1372	-0.2325	-0.0189	0.0782	-0.094	0.1515	-0.4967	-0.4967	-0.0282	NA	-0.2796	-0.2501	-0.4656	NA	NA	-0.2755	-0.2309	-0.1688	-0.4248	-0.5993	-0.5596	-0.7013	-0.4308	0.018	-0.4449	NA	-0.0439	-0.9653	-0.0692	-0.2285	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.2157	-0.2581	-0.3526	-0.437	-0.3497	-0.8445	-0.3519	-0.4425	-0.4822
kirc_CG	CG-CJ-4634-01	NA	-0.2861	-0.3933	-0.335	0.294	1.1786	7.6178	NA	-0.2629	-0.6173	-0.1872	-0.0356	NA	NA	NA	NA	NA	NA	NA	NA	-0.0497	-0.1699	NA	NA	-0.4882	-0.2532	-0.1477	-0.1479	-0.1423	-0.1635	-0.3443	-0.333	-0.0671	0.0631	0.3766	-0.2196	-0.4079	-0.301	-0.3826	-0.7534	-0.414	-0.4452	-0.5213	-0.3288	0.0349	-0.1592	-0.5072	-0.2652	1.6451	-0.2838	0.0305	-0.1889	4.4754	-0.0935	-0.1352	0.2517	0.9042	-0.099	-0.3894	1.0087	-0.4392	-0.2209	NA	-0.0868	-0.2501	-0.3638	NA	NA	-0.2755	-0.1089	-0.1768	-0.4248	0.0875	1.703	-0.2995	-0.4308	-0.1621	-0.2886	NA	0.0839	0.7394	-0.0692	-0.2343	-0.0407	NA	-0.1893	0.7673	-0.0834	-0.1118	-0.2581	-0.7094	-0.4119	-0.0589	-0.0623	-0.0349	-0.1001	-0.2227
kirc_CG	CG-CJ-4636-01	NA	-0.2652	-0.3695	-0.3306	-0.3681	-0.3953	-0.5725	NA	-0.302	-0.6173	-0.3062	-0.3588	NA	NA	NA	NA	NA	NA	NA	NA	-0.0081	-0.1699	NA	NA	-0.6128	-0.194	-0.1792	-0.1567	-0.1408	-0.1819	-0.3172	-0.0208	-0.076	-0.1773	-0.1485	4.9536	-0.2744	-0.301	0.5382	-0.6577	-0.414	1.4837	-0.0267	-0.3085	0.1062	-0.1668	-0.0473	-0.1793	-0.5595	-0.2675	1.2837	-0.1889	-0.3554	0.0947	-0.0856	-0.1239	1.5923	-0.0974	-0.3888	1.7755	-0.5105	-0.3013	NA	-0.2796	-0.2501	-0.4662	NA	NA	-0.2755	-0.191	-0.1378	0.4885	-0.6324	0.0097	-0.4785	-0.4308	-0.0877	-0.2221	NA	-0.6614	0.1788	-0.0692	-0.2006	-0.0616	NA	-0.1893	-0.4649	-0.0833	-0.2306	-0.2581	1.0629	-0.5525	-0.3314	-0.1989	-0.3519	-0.4425	-0.0904
kirc_CG	CG-CJ-4637-01	NA	-0.1233	-0.3919	-0.2849	-0.6299	-0.4	0.2944	NA	-0.2696	0.1293	-0.2076	-0.4548	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5064	-0.2532	-0.118	-0.2301	-0.1423	0.3673	-0.3423	-0.057	-0.0482	-0.3772	-0.2174	-0.1358	-0.329	-0.301	2.7557	0.0901	0.0376	-0.4452	-0.0515	-0.3248	-0.2614	-0.0166	-0.119	-0.2686	2.1051	-0.2301	2.044	-0.1889	0.2801	0.1111	-0.1922	-0.1935	-0.2242	-0.0999	-0.4652	-0.4967	1.2891	-0.4238	NA	-0.1198	-0.2501	0.0066	NA	NA	-0.0415	-0.2309	-0.1819	-0.3412	-0.3499	2.7226	1.4062	-0.4308	-0.2209	-0.6853	NA	-0.6488	-0.966	-0.0692	-0.2092	-0.0686	NA	0.2321	0.3012	-0.0834	-0.1397	-0.2581	-0.6699	3.8057	-0.3422	-0.6526	0.5677	-0.4425	-0.4822
kirc_CG	CG-CJ-4638-01	NA	-0.2972	-0.3874	-0.3371	-0.6744	-0.4177	-0.4414	NA	-0.2497	-0.6173	-0.2454	0.0742	NA	NA	NA	NA	NA	NA	NA	NA	0.0094	-0.1699	NA	NA	-0.6015	-0.2532	-0.1966	-0.2041	-0.1423	-0.1081	0.1001	-0.4632	-0.076	-0.4325	-0.2641	-0.0695	1.8466	2.2039	5.6706	4.0487	0.6788	1.8331	0.7442	3.4901	0.8575	0.1586	1.5222	-0.1838	0.9861	-0.2694	-0.2544	-0.1889	-0.163	0.4001	-0.0374	-0.1011	-0.3612	-0.099	-0.4526	-0.4967	1.3443	-0.4238	NA	-0.2796	-0.2501	-0.2822	NA	NA	-0.2755	-0.1779	-0.179	0.6539	0.0909	-0.5596	-0.2972	-0.4308	-0.1619	-0.2506	NA	-0.5335	-0.7473	-0.0692	-0.2294	-0.0686	NA	-0.1893	-0.4649	-0.0832	-0.2122	-0.2581	-0.7019	-0.5515	-0.1382	-0.5261	-0.3519	0.2443	-0.4822
kirc_CG	CG-CJ-4639-01	NA	1.1425	0.1677	1.0466	1.4625	2.0662	1.5633	NA	0.1367	0.8247	-0.3025	0.3	NA	NA	NA	NA	NA	NA	NA	NA	0.014	-0.1699	NA	NA	-0.6118	-0.2532	-0.031	-0.2117	-0.1423	-0.0935	-0.3123	-0.4079	-0.076	-0.5163	-0.2858	-0.2338	-0.3455	-0.301	-0.3501	-0.7377	-0.1232	-0.2179	-0.5492	-0.5139	-0.3746	-0.1852	-0.2439	-0.2397	1.7641	2.3699	2.6041	-0.0703	-0.3293	-0.1469	-0.2325	4.5008	0.2055	-0.0995	-0.4736	-0.4967	-0.4886	0.2261	NA	0.5438	-0.2501	0.1217	NA	NA	0.0259	-0.2045	-0.1905	-0.353	1.2454	1.2517	-0.5313	-0.4308	-0.1738	-0.7212	NA	-0.6246	-0.9602	-0.0692	-0.2355	-0.0537	NA	-0.1893	0.5216	-0.0834	-0.2306	-0.2581	0.6997	-0.1921	-0.3268	-0.1134	0.1556	-0.4425	4.9193
kirc_CG	CG-CJ-4640-01	NA	0.4431	-0.3638	-0.3156	-0.6926	-0.4128	-0.2352	NA	-0.2499	-0.3174	-0.2946	-0.495	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5945	-0.2532	-0.1822	-0.2136	-0.1144	0.002	-0.1673	-0.2158	-0.076	-0.3439	-0.261	-0.2586	1.0891	0.3229	1.3009	-0.3795	3.9408	3.1013	0.1788	7.1171	-0.1018	-0.0384	1.0588	-0.0358	-0.5606	-0.2658	-0.2768	-0.1889	-0.3759	-0.1409	-0.2325	-0.1935	2.344	-0.099	0.032	-0.4967	-0.4921	-0.3833	NA	-0.2796	-0.2501	-0.1401	NA	NA	-0.2755	-0.2309	-0.1989	-0.2457	0.0865	-0.1828	-0.2618	-0.4308	-0.2209	-0.1298	NA	0.2871	0.634	-0.0692	-0.2386	-0.0686	NA	-0.1893	-0.4649	-0.0834	0.0707	-0.2581	-0.6465	-0.6963	-0.3761	-0.848	-0.3519	-0.1004	-0.4822
kirc_CG	CG-CJ-4641-01	NA	-0.1989	-0.3831	-0.3371	-0.6143	-0.3879	-0.5568	NA	-0.1346	-0.6173	-0.3035	0.8647	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5635	-0.2532	-0.1798	-0.1322	-0.1388	0.3332	-0.2321	0.4292	-0.0708	-0.3802	-0.1991	0.2048	0.4221	2.976	1.6788	0.4447	-0.2022	0.5483	-0.5797	0.2319	0.1561	-0.1666	-0.5747	-0.2798	1.4897	-0.1788	-0.1921	-0.1025	0.2741	-0.133	-0.1569	-0.1218	-0.3422	-0.0999	-0.4112	-0.4967	3.0884	-0.4238	NA	-0.2796	-0.2501	-0.201	NA	NA	-0.2755	-0.2309	-0.1676	-0.3464	0.2797	0.32	1.2032	-0.4308	-0.1866	-0.0879	NA	-0.6237	-0.9225	-0.0692	-0.2054	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.188	-0.2581	-0.0493	-0.3953	-0.0363	-0.7654	-0.3519	-0.4425	-0.4822
kirc_CG	CG-CJ-4643-01	NA	-0.3069	-0.3469	-0.3371	0.2253	-0.1639	0.9686	NA	-0.0321	-0.6173	0.7264	-0.1227	NA	NA	NA	NA	NA	NA	NA	NA	-0.0266	-0.1699	NA	NA	1.162	-0.2532	-0.1739	-0.1585	-0.1423	-0.1094	-0.3276	-0.3888	-0.076	-0.4552	-0.2031	-0.2074	-0.2529	-0.301	-0.364	-0.6154	-0.414	-0.4452	-0.5924	-0.3257	-0.1056	-0.2052	-0.5615	-0.2506	2.6266	0.8024	-0.0676	-0.1889	-0.0126	-0.1469	0.6302	0.2451	-0.3732	-0.0995	-0.4573	-0.4967	-0.4547	-0.4238	NA	-0.0263	-0.2501	-0.3936	NA	NA	-0.2755	-0.1998	-0.1772	-0.4027	-0.2144	0.5549	0.0627	-0.4308	-0.1919	0.2787	NA	1.6471	1.2572	0.1823	-0.1438	-0.0595	NA	-0.1893	0.7489	-0.0834	-0.1586	-0.2581	0.0032	0.0778	-0.1564	-0.3382	-0.1437	-0.4425	2.8413
kirc_CG	CG-CJ-4644-01	NA	-0.3188	-0.3405	0.8842	3.5712	-0.33	0.2951	NA	-0.2732	0.0462	-0.2366	-0.3727	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.2735	-0.2532	-0.1934	-0.1899	-0.1423	-0.1819	-0.3974	-0.4047	-0.076	-0.4581	-0.2871	-0.2579	-0.2845	2.4587	-0.3826	-0.6532	0.188	25.2829	-0.4292	0.1796	0.2036	0.4033	0.9773	-0.2271	-0.2297	-0.256	-0.1286	-0.1889	1.3952	-0.1469	-0.2325	3.3683	-0.2964	-0.0999	-0.4737	0.335	-0.4991	1.4598	NA	-0.2796	-0.2501	-0.4734	NA	NA	0.1404	-0.0217	-0.1938	0.516	1.4865	-0.5596	-0.3777	-0.4308	-0.1559	-0.0632	NA	1.1899	1.4848	-0.0571	-0.2215	-0.0686	NA	-0.0957	-0.4649	-0.0834	-0.0791	-0.2581	3.1068	0.3388	-0.384	1.7175	-0.3519	0.6925	-0.4822
kirc_CG	CG-AK-3425-01	NA	-0.3217	-0.3822	-0.3371	-0.6638	-0.3311	-0.3872	NA	-0.302	-0.6173	-0.2961	-0.483	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.2408	-0.2532	-0.1675	-0.2147	-0.1265	-0.0757	2.4278	0.0581	-0.076	-0.0962	0.2075	-0.0494	-0.3772	-0.301	-0.299	-0.3081	0.1101	-0.4452	4.6979	-0.5444	-0.2761	0.0409	-0.5917	-0.1956	-0.5616	-0.2578	-0.2445	-0.1889	-0.3422	-0.1469	-0.2325	-0.127	-0.2137	-0.0999	-0.3832	1.6752	-0.511	-0.3652	NA	-0.2796	-0.2501	-0.4734	NA	NA	-0.2755	-0.0276	-0.1884	1.9355	-0.6517	-0.5596	0.5682	-0.4308	-0.2209	-0.6222	NA	-0.1629	-0.5148	-0.0533	-0.2369	-0.0619	NA	-0.1893	-0.4649	-0.0831	-0.1515	-0.2581	0.0924	-0.5614	-0.2531	0.9211	-0.3519	0.0516	-0.1077
kirc_CG	CG-AK-3428-01	NA	-0.2933	-0.3754	-0.3328	-0.488	0.3302	-0.0094	NA	-0.302	-0.6173	-0.3062	0.0227	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6144	1.5657	-0.1618	-0.2418	-0.1423	-0.1819	-0.326	-0.4268	-0.076	-0.6116	-0.2062	-0.2389	-0.4136	-0.301	-0.3826	-0.7274	-0.414	-0.4452	-0.3789	-0.6081	-0.2829	-0.2458	-0.4029	-0.2429	-0.5155	-0.2838	-0.2543	-0.1889	-0.2026	-0.1469	-0.2325	-0.1935	-0.3756	-0.0999	-0.4729	-0.4967	-0.4479	-0.4238	NA	-0.2796	-0.2501	-0.3485	NA	NA	-0.2755	-0.1422	-0.1878	-0.4248	0.0966	-0.5596	-0.1149	-0.4308	1.38	1.0874	NA	-0.6699	1.5296	-0.0692	-0.133	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.2306	-0.2581	-0.5536	0.3081	-0.3996	-0.2999	-0.3519	-0.4425	-0.4822
kirc_CG	CG-AK-3431-01	NA	-0.2368	-0.3865	-0.3371	-0.1616	-0.3111	0.1348	NA	-0.2177	-0.6173	0.486	-0.522	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5953	2.7904	-0.1362	1.3821	-0.1375	-0.1522	-0.3688	0.1809	-0.076	0.5428	0.4133	-0.0655	-0.4202	-0.301	-0.3826	-0.7213	-0.414	-0.2158	-0.5482	-0.6081	-0.2643	-0.1626	0.4152	-0.1767	-0.1991	-0.2664	-0.2768	0.0505	-0.1899	-0.1373	-0.0229	-0.0446	-0.3756	-0.0984	-0.0699	-0.4967	-0.4776	-0.3582	NA	0.0321	-0.2501	0.7203	NA	NA	-0.2755	0.2879	-0.1761	-0.0627	1.7343	-0.5596	-0.2051	-0.4308	-0.2209	0.1149	NA	0.2643	0.4188	-0.0692	-0.1384	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.2306	-0.2581	-0.0148	-0.5237	0.2594	-0.4128	-0.3519	-0.4425	-0.4822
kirc_CG	CG-AK-3433-01	NA	3.9833	-0.3848	-0.3371	-0.6972	0.1217	-0.5939	NA	-0.2781	-0.6173	-0.2977	-0.4724	NA	NA	NA	NA	NA	NA	NA	NA	-0.0398	-0.1699	NA	NA	-0.6144	0.0347	-0.1333	-0.2418	3.4569	-0.1819	-0.3324	22.4682	-0.076	-0.3932	-0.2975	-0.0028	-0.4192	-0.301	-0.3826	-0.7461	-0.414	-0.4452	-0.6614	-0.6081	-0.3746	-0.2524	-0.6251	4.1572	-0.4611	-0.2706	-0.1538	-0.1889	-0.386	-0.1469	2.4451	-0.1935	-0.3668	-0.0999	-0.4831	-0.4967	-0.5128	-0.4238	NA	20.3587	-0.2501	-0.351	NA	NA	-0.2755	-0.1178	1.4479	-0.4248	-0.0082	-0.5596	-0.9988	-0.4308	2.9091	-0.8136	NA	-0.6699	-0.9995	-0.0692	-0.2337	-0.0601	NA	-0.1893	-0.4649	-0.0586	-0.2306	-0.2581	-0.7109	-0.664	6.5395	-0.93	-0.3519	-0.4425	-0.4822
kirc_CG	CG-AK-3434-01	NA	-0.321	0.2395	-0.3371	-0.6863	0.9282	-0.5336	NA	-0.1749	-0.1298	0.0614	-0.3465	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6144	0.129	-0.1546	-0.2265	-0.1375	-0.1819	-0.3399	-0.3745	-0.076	-0.37	-0.2443	-0.265	-0.2381	0.7128	-0.3755	-0.5613	0.7653	-0.4452	-0.5477	-0.5126	-0.3376	-0.2214	-0.1539	-0.1703	-0.5458	-0.2078	-0.2314	-0.1889	-0.2957	-0.0987	-0.1272	-0.1685	-0.3213	-0.0991	0.0717	-0.4967	-0.4774	0.4329	NA	0.0335	-0.2501	0.2152	NA	NA	-0.2755	-0.188	-0.1545	-0.4248	-1.0688	-0.5596	-0.677	-0.4308	1.3551	1.4509	NA	-0.1639	-0.0867	0.0024	-0.2275	-0.0686	NA	-0.0517	-0.4649	-0.0834	0.0661	-0.2581	0.851	0.2364	1.4283	0.0513	-0.3519	-0.4425	-0.4822
kirc_CG	CG-AK-3445-01	NA	-0.3217	-0.3992	-0.3309	-0.2015	-0.3124	-0.5812	NA	-0.302	-0.6173	-0.3062	-0.4053	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	2.7211	-0.2532	-0.1718	-0.2012	-0.0605	-0.1555	-0.1171	-0.3846	-0.076	-0.1406	-0.0736	-0.265	1.9172	-0.301	-0.0908	-0.693	-0.414	-0.241	2.0603	0.0897	-0.2437	-0.2305	1.6624	-0.1519	-0.5572	-0.2631	-0.2768	-0.1889	-0.3205	-0.1469	-0.2325	-0.1935	-0.3756	-0.0957	-0.4649	-0.4967	-0.5168	-0.1903	NA	-0.2796	-0.2501	-0.4528	NA	NA	-0.2755	-0.0904	-0.1979	-0.3281	-0.6529	1.0677	-0.1735	-0.4308	-0.1363	-0.5668	NA	3.7808	-0.6194	-0.0692	-0.2245	-0.0619	NA	-0.1893	-0.4649	-0.0834	-0.2306	-0.2581	-0.7088	-0.6464	-0.2688	1.8232	-0.1999	0.5426	-0.1088
kirc_CG	CG-AK-3450-01	NA	-0.3149	-0.3821	0.5474	0.8396	0.2554	-0.5804	NA	-0.1318	-0.6173	-0.3037	-0.522	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	0.1461	-0.2532	-0.1934	-0.1397	-0.1401	-0.1619	-0.3974	-0.4562	-0.076	-0.4929	-0.2757	-0.2368	-0.3021	0.7172	-0.3416	4.4162	30.3829	5.1112	-0.5091	2.1084	2.0243	-0.0717	0.9484	-0.2724	0.2981	0.2645	-0.2707	-0.1889	6.5631	0.62	-0.2325	-0.1935	-0.3756	-0.0957	0.6506	-0.4967	-0.475	-0.4238	NA	-0.2097	-0.2501	-0.2713	NA	NA	-0.2755	0.0572	-0.1387	-0.4004	-0.1261	0.2603	-0.0468	-0.4308	-0.125	-0.7777	NA	-0.6083	-0.2736	-0.0572	0.3897	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.0121	-0.2581	-0.7109	-0.6333	0.2339	-0.0006	-0.237	-0.4425	-0.2
kirc_CG	CG-AK-3454-01	NA	0.043	0.526	1.218	1.4798	1.5006	-0.4914	NA	-0.0859	1.62	-0.3043	0.3283	NA	NA	NA	NA	NA	NA	NA	NA	-0.0322	-0.1699	NA	NA	-0.6024	-0.1557	-0.1894	-0.1329	-0.1407	-0.1362	-0.3534	-0.3552	-0.0723	-0.3898	-0.2667	-0.2435	-0.4171	-0.301	-0.1258	0.2621	0.1875	-0.2101	-0.3713	-0.249	0.0775	-0.1522	-0.1825	-0.1992	-0.5618	1.1364	-0.2352	-0.1276	0.0869	-0.1419	-0.2325	-0.0536	-0.3182	-0.0993	0.2107	-0.4967	-0.4458	-0.4238	NA	-0.1199	-0.2501	0.5446	NA	NA	0.192	0.1085	0.5432	-0.0166	-0.59	-0.2473	-0.9759	2.7763	-0.0991	-0.6906	NA	-0.2288	-0.1543	-0.0601	-0.2115	-0.0648	NA	-0.049	-0.4649	-0.0834	-0.2154	-0.2581	-0.5606	0.5694	0.1123	0.0698	-0.3519	-0.4425	-0.4822
kirc_CG	CG-AK-3460-01	NA	-0.3205	-0.3923	-0.3352	0.0685	0.0147	-0.2719	NA	-0.0252	0.4443	-0.1948	-0.2353	NA	NA	NA	NA	NA	NA	NA	NA	-0.0406	-0.1699	NA	NA	-0.5963	0.0243	-0.1966	-0.2418	-0.137	-0.1819	-0.3034	-0.3265	-0.076	-0.4888	-0.2234	-0.2191	-0.4195	-0.301	-0.3826	-0.6734	-0.414	-0.4452	-0.2897	-0.4521	-0.2539	-0.1667	-0.5424	-0.1805	-0.5488	-0.252	-0.2076	-0.1889	-0.2698	-0.1469	-0.2325	-0.1392	-0.3587	-0.0961	0.4702	-0.4967	-0.5178	-0.2803	NA	-0.2796	-0.2501	-0.4565	NA	NA	-0.2755	0.5328	-0.1816	-0.4248	-0.5577	-0.5596	-0.2869	-0.4308	0.5592	0.4116	NA	4.4404	-0.4294	-0.0692	-0.2177	-0.0604	NA	-0.1893	-0.4649	-0.0834	-0.1983	-0.2581	0.109	0.1382	-0.3285	-0.1279	-0.1651	-0.4425	-0.0233
kirc_CG	CG-AK-3461-01	NA	0.2805	-0.273	-0.2531	1.3168	0.8591	-0.4657	NA	-0.2838	1.476	0.3058	-0.1828	NA	NA	NA	NA	NA	NA	NA	NA	-0.0122	-0.1699	NA	NA	-0.6114	0.0204	-0.1605	0.0856	-0.1214	-0.0023	-0.1133	-0.1502	-0.076	-0.0997	0.0231	-0.2288	-0.4049	-0.301	-0.33	-0.7235	-0.414	-0.4452	-0.1728	-0.5466	-0.3746	-0.0396	0.5292	-0.2059	-0.5533	-0.1281	-0.2145	-0.1889	0.0016	-0.1469	-0.1421	-0.1078	-0.3356	-0.0989	-0.1536	-0.4967	1.605	-0.3106	NA	0.4376	-0.2501	-0.4401	NA	NA	-0.2755	0.4193	0.0471	0.1377	1.35	0.4921	-0.1079	-0.4308	0.5585	0.4032	NA	0.8792	0.4884	-0.0385	0.0826	-0.0686	NA	-0.1893	1.2534	-0.0831	-0.0522	0.3277	-0.2546	0.1966	1.2768	0.0709	-0.3519	-0.4425	-0.4822
